Implementation and management of a biomedical observation dictionary in a large healthcare information system.;2014;1
Improving performance of natural language processing part-of-speech tagging on clinical narratives through domain adaptation.;2014;3
Indication-based prescribing prevents wrong-patient medication errors in computerized provider order entry (CPOE).;2014;1
Informatics and operations - let's get integrated.;2014;2
Informatics that works for you.;2014;0
Internet-based randomized controlled trials: a systematic review.;2014;10
Key principles for a national clinical decision support knowledge sharing framework: synthesis of insights from leading subject matter experts.;2014;3
Knowledge-based biomedical word sense disambiguation: an evaluation and application to clinical document classification.;2014;2
Large-scale evaluation of automated clinical note de-identification and its impact on information extraction.;2014;13
Longitudinal analysis of pain in patients with metastatic prostate cancer using natural language processing of medical record text.;2014;3
MEDLINE clinical queries are robust when searching in recent publishing years.;2014;4
Making it personal: translational bioinformatics.;2014;0
Mapping local laboratory interface terms to LOINC at a German university hospital using RELMA V.5: a semi-automated approach.;2014;5
Medical audible alarms: a review.;2014;4
Methods and dimensions of electronic health record data quality assessment: enabling reuse for clinical research.;2014;43
Modeling temporal relationships in large scale clinical associations.;2014;3
Natural language processing: algorithms and tools to extract computable information from EHRs and from the biomedical literature.;2014;2
Next-generation phenotyping of electronic health records.;2014;42
Online disease management of diabetes: Engaging and Motivating Patients Online With Enhanced Resources-Diabetes (EMPOWER-D), a randomized controlled trial.;2014;11
Overcoming challenges to achieving meaningful use: insights from hospitals that successfully received Centers for Medicare and Medicaid Services payments in 2011.;2014;1
Patient-controlled sharing of medical imaging data across unaffiliated healthcare organizations.;2014;4
Patients want granular privacy control over health information in electronic medical records.;2014;11
Perspective: Electronic medical records and the transgender patient: recommendations from the World Professional Association for Transgender Health EMR Working Group.;2014;12
Perspective: Imaging-based observational databases for clinical problem solving: the role of informatics.;2014;0
Perspective: Privacy policies for health social networking sites.;2014;5
Pharmacogenomics in the pocket of every patient? A prototype based on quick response codes.;2014;1
Presentation of clinical laboratory results: an experimental comparison of four visualization techniques.;2014;2
President's column: AMIA - Expanding and Extending Our Reach.;2014;0
President's column: An AMIA update - new directions and new opportunities.;2014;0
President's column: interoperability - the 30% solution: from dialog and rhetoric to reality.;2014;2
President's column: operational informatics - expanding the scope of our discipline.;2014;0
